image_path,clip_id,video_id,track_id,batch_id,activity_label,apparent_age_group,split
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1694/frame_03.jpg,GX020055_tr1694,GX020055,1694,GX020055_batch01,dog_walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1694/frame_04.jpg,GX020055_tr1694,GX020055,1694,GX020055_batch01,dog_walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1694/frame_05.jpg,GX020055_tr1694,GX020055,1694,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1730/frame_01.jpg,GX020055_tr1730,GX020055,1730,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1730/frame_02.jpg,GX020055_tr1730,GX020055,1730,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1730/frame_03.jpg,GX020055_tr1730,GX020055,1730,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1730/frame_04.jpg,GX020055_tr1730,GX020055,1730,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1730/frame_05.jpg,GX020055_tr1730,GX020055,1730,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1749/frame_01.jpg,GX020055_tr1749,GX020055,1749,GX020055_batch01,standing,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1749/frame_02.jpg,GX020055_tr1749,GX020055,1749,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1749/frame_03.jpg,GX020055_tr1749,GX020055,1749,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1749/frame_04.jpg,GX020055_tr1749,GX020055,1749,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1749/frame_05.jpg,GX020055_tr1749,GX020055,1749,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1811/frame_01.jpg,GX020055_tr1811,GX020055,1811,GX020055_batch01,standing,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1811/frame_02.jpg,GX020055_tr1811,GX020055,1811,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1811/frame_03.jpg,GX020055_tr1811,GX020055,1811,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1811/frame_04.jpg,GX020055_tr1811,GX020055,1811,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1811/frame_05.jpg,GX020055_tr1811,GX020055,1811,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1880/frame_01.jpg,GX020055_tr1880,GX020055,1880,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1880/frame_02.jpg,GX020055_tr1880,GX020055,1880,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1880/frame_03.jpg,GX020055_tr1880,GX020055,1880,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1880/frame_04.jpg,GX020055_tr1880,GX020055,1880,GX020055_batch01,dog_walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1880/frame_05.jpg,GX020055_tr1880,GX020055,1880,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1887/frame_01.jpg,GX020055_tr1887,GX020055,1887,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1887/frame_02.jpg,GX020055_tr1887,GX020055,1887,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1887/frame_03.jpg,GX020055_tr1887,GX020055,1887,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1887/frame_04.jpg,GX020055_tr1887,GX020055,1887,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1887/frame_05.jpg,GX020055_tr1887,GX020055,1887,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1911/frame_01.jpg,GX020055_tr1911,GX020055,1911,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1911/frame_02.jpg,GX020055_tr1911,GX020055,1911,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1911/frame_03.jpg,GX020055_tr1911,GX020055,1911,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1911/frame_04.jpg,GX020055_tr1911,GX020055,1911,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1911/frame_05.jpg,GX020055_tr1911,GX020055,1911,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1927/frame_01.jpg,GX020055_tr1927,GX020055,1927,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1927/frame_02.jpg,GX020055_tr1927,GX020055,1927,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1927/frame_03.jpg,GX020055_tr1927,GX020055,1927,GX020055_batch01,dog_walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1927/frame_04.jpg,GX020055_tr1927,GX020055,1927,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1927/frame_05.jpg,GX020055_tr1927,GX020055,1927,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1931/frame_01.jpg,GX020055_tr1931,GX020055,1931,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1931/frame_02.jpg,GX020055_tr1931,GX020055,1931,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1931/frame_03.jpg,GX020055_tr1931,GX020055,1931,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1931/frame_04.jpg,GX020055_tr1931,GX020055,1931,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr1931/frame_05.jpg,GX020055_tr1931,GX020055,1931,GX020055_batch01,dog_walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2006/frame_01.jpg,GX020055_tr2006,GX020055,2006,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2006/frame_02.jpg,GX020055_tr2006,GX020055,2006,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2006/frame_03.jpg,GX020055_tr2006,GX020055,2006,GX020055_batch01,talking_socializing,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2006/frame_04.jpg,GX020055_tr2006,GX020055,2006,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2006/frame_05.jpg,GX020055_tr2006,GX020055,2006,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2023/frame_01.jpg,GX020055_tr2023,GX020055,2023,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2023/frame_02.jpg,GX020055_tr2023,GX020055,2023,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2023/frame_03.jpg,GX020055_tr2023,GX020055,2023,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2023/frame_04.jpg,GX020055_tr2023,GX020055,2023,GX020055_batch01,talking_socializing,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2023/frame_05.jpg,GX020055_tr2023,GX020055,2023,GX020055_batch01,talking_socializing,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2049/frame_01.jpg,GX020055_tr2049,GX020055,2049,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2049/frame_02.jpg,GX020055_tr2049,GX020055,2049,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2049/frame_03.jpg,GX020055_tr2049,GX020055,2049,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2049/frame_04.jpg,GX020055_tr2049,GX020055,2049,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2049/frame_05.jpg,GX020055_tr2049,GX020055,2049,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2059/frame_01.jpg,GX020055_tr2059,GX020055,2059,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2059/frame_02.jpg,GX020055_tr2059,GX020055,2059,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2059/frame_03.jpg,GX020055_tr2059,GX020055,2059,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2059/frame_04.jpg,GX020055_tr2059,GX020055,2059,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2059/frame_05.jpg,GX020055_tr2059,GX020055,2059,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2087/frame_01.jpg,GX020055_tr2087,GX020055,2087,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2087/frame_02.jpg,GX020055_tr2087,GX020055,2087,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2087/frame_03.jpg,GX020055_tr2087,GX020055,2087,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2087/frame_04.jpg,GX020055_tr2087,GX020055,2087,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2087/frame_05.jpg,GX020055_tr2087,GX020055,2087,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2089/frame_01.jpg,GX020055_tr2089,GX020055,2089,GX020055_batch01,talking_socializing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2089/frame_02.jpg,GX020055_tr2089,GX020055,2089,GX020055_batch01,talking_socializing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2089/frame_03.jpg,GX020055_tr2089,GX020055,2089,GX020055_batch01,talking_socializing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2089/frame_04.jpg,GX020055_tr2089,GX020055,2089,GX020055_batch01,talking_socializing,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2089/frame_05.jpg,GX020055_tr2089,GX020055,2089,GX020055_batch01,talking_socializing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2170/frame_01.jpg,GX020055_tr2170,GX020055,2170,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2170/frame_02.jpg,GX020055_tr2170,GX020055,2170,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2170/frame_03.jpg,GX020055_tr2170,GX020055,2170,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2170/frame_04.jpg,GX020055_tr2170,GX020055,2170,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2170/frame_05.jpg,GX020055_tr2170,GX020055,2170,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2195/frame_01.jpg,GX020055_tr2195,GX020055,2195,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2195/frame_02.jpg,GX020055_tr2195,GX020055,2195,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2195/frame_03.jpg,GX020055_tr2195,GX020055,2195,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2195/frame_04.jpg,GX020055_tr2195,GX020055,2195,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2195/frame_05.jpg,GX020055_tr2195,GX020055,2195,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2221/frame_01.jpg,GX020055_tr2221,GX020055,2221,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2221/frame_02.jpg,GX020055_tr2221,GX020055,2221,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2221/frame_03.jpg,GX020055_tr2221,GX020055,2221,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2221/frame_04.jpg,GX020055_tr2221,GX020055,2221,GX020055_batch01,walking,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2221/frame_05.jpg,GX020055_tr2221,GX020055,2221,GX020055_batch01,walking,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2288/frame_01.jpg,GX020055_tr2288,GX020055,2288,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2288/frame_02.jpg,GX020055_tr2288,GX020055,2288,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2288/frame_03.jpg,GX020055_tr2288,GX020055,2288,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2288/frame_04.jpg,GX020055_tr2288,GX020055,2288,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2288/frame_05.jpg,GX020055_tr2288,GX020055,2288,GX020055_batch01,standing,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2294/frame_01.jpg,GX020055_tr2294,GX020055,2294,GX020055_batch01,walking,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2294/frame_02.jpg,GX020055_tr2294,GX020055,2294,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2294/frame_03.jpg,GX020055_tr2294,GX020055,2294,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2294/frame_04.jpg,GX020055_tr2294,GX020055,2294,GX020055_batch01,walking,child,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2294/frame_05.jpg,GX020055_tr2294,GX020055,2294,GX020055_batch01,walking,child,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2309/frame_01.jpg,GX020055_tr2309,GX020055,2309,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2309/frame_02.jpg,GX020055_tr2309,GX020055,2309,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2309/frame_03.jpg,GX020055_tr2309,GX020055,2309,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2309/frame_04.jpg,GX020055_tr2309,GX020055,2309,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2309/frame_05.jpg,GX020055_tr2309,GX020055,2309,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2311/frame_01.jpg,GX020055_tr2311,GX020055,2311,GX020055_batch01,biking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2311/frame_02.jpg,GX020055_tr2311,GX020055,2311,GX020055_batch01,biking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2311/frame_03.jpg,GX020055_tr2311,GX020055,2311,GX020055_batch01,biking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2311/frame_04.jpg,GX020055_tr2311,GX020055,2311,GX020055_batch01,biking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2311/frame_05.jpg,GX020055_tr2311,GX020055,2311,GX020055_batch01,biking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2323/frame_01.jpg,GX020055_tr2323,GX020055,2323,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2323/frame_02.jpg,GX020055_tr2323,GX020055,2323,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2323/frame_03.jpg,GX020055_tr2323,GX020055,2323,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2323/frame_04.jpg,GX020055_tr2323,GX020055,2323,GX020055_batch01,walking,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2323/frame_05.jpg,GX020055_tr2323,GX020055,2323,GX020055_batch01,walking,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2364/frame_01.jpg,GX020055_tr2364,GX020055,2364,GX020055_batch01,standing,adult,val
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2364/frame_02.jpg,GX020055_tr2364,GX020055,2364,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2364/frame_03.jpg,GX020055_tr2364,GX020055,2364,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2364/frame_04.jpg,GX020055_tr2364,GX020055,2364,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2364/frame_05.jpg,GX020055_tr2364,GX020055,2364,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2450/frame_01.jpg,GX020055_tr2450,GX020055,2450,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2450/frame_02.jpg,GX020055_tr2450,GX020055,2450,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2450/frame_03.jpg,GX020055_tr2450,GX020055,2450,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2450/frame_04.jpg,GX020055_tr2450,GX020055,2450,GX020055_batch01,standing,adult,train
/orange/ufdatastudios/chenz1/depotData/d-park-social-performance-evaluation/annotations/labeling/clips/GX020055_batch01/clips/GX020055_tr2450/frame_05.jpg,GX020055_tr2450,GX020055,2450,GX020055_batch01,standing,adult,train
